timestamp,open,high,low,close,volume
2026-02-21 01:15:00,1965.94,1966.71,1963.41,1964.13,1902.9839
2026-02-21 01:30:00,1964.13,1969.09,1963.85,1967.76,831.8083
2026-02-21 01:45:00,1967.75,1968.38,1965.63,1966.24,761.4245
2026-02-21 02:00:00,1966.25,1969.09,1964.83,1967.86,539.9788
2026-02-21 02:15:00,1967.85,1970.12,1966.7,1969.41,725.5829
2026-02-21 02:30:00,1969.42,1970.7,1967.06,1968.38,791.4658
2026-02-21 02:45:00,1968.38,1968.38,1965.33,1965.69,572.8282
2026-02-21 03:00:00,1965.69,1966.0,1959.63,1960.84,2276.8065
2026-02-21 03:15:00,1960.83,1963.05,1960.08,1962.36,597.0713
2026-02-21 03:30:00,1962.37,1963.21,1955.62,1957.85,1805.7893
2026-02-21 03:45:00,1957.85,1959.23,1957.08,1959.03,888.0546
2026-02-21 04:00:00,1959.03,1960.51,1957.54,1958.54,1315.7885
2026-02-21 04:15:00,1958.54,1960.61,1956.21,1959.79,973.3043
2026-02-21 04:30:00,1959.79,1962.49,1958.87,1960.2,731.7825
2026-02-21 04:45:00,1960.19,1963.29,1959.25,1962.4,1099.8253
2026-02-21 05:00:00,1962.4,1963.32,1961.2,1961.21,601.3451
2026-02-21 05:15:00,1961.2,1963.64,1961.2,1963.64,1888.3881
2026-02-21 05:30:00,1963.64,1964.43,1962.4,1963.69,500.3946
2026-02-21 05:45:00,1963.7,1963.93,1961.55,1962.86,525.2328
2026-02-21 06:00:00,1962.86,1966.09,1961.61,1965.61,2311.6702
2026-02-21 06:15:00,1965.61,1966.0,1963.3,1963.38,578.7168
2026-02-21 06:30:00,1963.39,1963.39,1960.81,1962.14,692.7009
2026-02-21 06:45:00,1962.14,1962.51,1960.52,1961.5,455.6553
2026-02-21 07:00:00,1961.5,1964.84,1960.0,1963.5,809.0422
2026-02-21 07:15:00,1963.51,1964.41,1962.78,1963.34,502.8875
2026-02-21 07:30:00,1963.35,1964.04,1961.26,1961.77,589.9617
2026-02-21 07:45:00,1961.75,1963.05,1961.33,1962.71,744.8874
2026-02-21 08:00:00,1962.7,1965.34,1962.0,1964.59,2268.2917
2026-02-21 08:15:00,1964.59,1965.65,1964.07,1964.54,1314.9555
2026-02-21 08:30:00,1964.55,1966.53,1963.69,1966.03,1374.2554
2026-02-21 08:45:00,1966.04,1971.18,1965.36,1969.0,2122.9793
2026-02-21 09:00:00,1969.01,1970.37,1967.2,1967.67,969.8637
2026-02-21 09:15:00,1967.66,1977.66,1967.66,1975.84,5473.8063
2026-02-21 09:30:00,1975.84,1977.32,1970.02,1972.99,4526.3694
2026-02-21 09:45:00,1972.99,1973.68,1970.28,1970.28,1085.0924
2026-02-21 10:00:00,1970.28,1973.37,1969.09,1971.97,2207.997
2026-02-21 10:15:00,1971.97,1973.85,1970.78,1973.34,1539.7274
2026-02-21 10:30:00,1973.33,1974.88,1972.98,1974.88,1607.2797
2026-02-21 10:45:00,1974.88,1974.88,1972.65,1974.17,653.2353
2026-02-21 11:00:00,1974.17,1981.42,1973.85,1978.99,6942.9531
2026-02-21 11:15:00,1978.99,1988.6,1978.31,1983.44,5686.7955
2026-02-21 11:30:00,1983.44,1984.77,1977.57,1977.75,2154.311
2026-02-21 11:45:00,1977.76,1980.48,1976.34,1977.02,883.8329
2026-02-21 12:00:00,1977.02,1978.17,1974.18,1974.57,1569.1982
2026-02-21 12:15:00,1974.57,1975.74,1969.49,1970.93,2417.173
2026-02-21 12:30:00,1970.93,1973.39,1969.76,1972.51,1113.1525
2026-02-21 12:45:00,1972.52,1976.08,1970.44,1975.99,1900.0396
2026-02-21 13:00:00,1975.99,1976.07,1973.28,1974.26,1062.8882
2026-02-21 13:15:00,1974.26,1978.37,1972.63,1977.51,1089.0224
2026-02-21 13:30:00,1977.5,1978.11,1975.49,1977.66,826.2882
2026-02-21 13:45:00,1977.65,1981.4,1977.65,1981.18,3339.2247
2026-02-21 14:00:00,1981.18,1984.98,1978.09,1981.28,4661.1189
2026-02-21 14:15:00,1981.29,1995.56,1979.67,1988.26,9917.7589
2026-02-21 14:30:00,1988.27,1992.34,1987.38,1989.42,4414.968
2026-02-21 14:45:00,1989.42,1993.32,1986.43,1987.52,5410.5751
2026-02-21 15:00:00,1987.51,1991.81,1986.15,1988.89,3996.6059
2026-02-21 15:15:00,1988.88,1991.7,1985.84,1985.98,2114.7605
2026-02-21 15:30:00,1985.98,1993.0,1984.25,1990.42,2790.6237
2026-02-21 15:45:00,1990.43,1991.38,1988.13,1988.13,2199.6352
2026-02-21 16:00:00,1988.13,1988.98,1978.08,1981.69,7016.4984
2026-02-21 16:15:00,1981.69,1984.0,1976.41,1983.99,2788.4269
2026-02-21 16:30:00,1984.0,1989.58,1980.86,1988.93,2398.2026
2026-02-21 16:45:00,1988.93,1989.64,1985.5,1986.33,1257.0056
2026-02-21 17:00:00,1986.34,1988.34,1984.49,1987.45,1186.0963
2026-02-21 17:15:00,1987.45,1987.86,1984.26,1986.11,1610.3032
2026-02-21 17:30:00,1986.11,1992.1,1985.23,1989.53,2330.413
2026-02-21 17:45:00,1989.52,1991.22,1988.22,1988.95,1713.2437
2026-02-21 18:00:00,1988.95,1990.49,1987.77,1987.78,1200.7433
2026-02-21 18:15:00,1987.78,1991.16,1987.78,1990.14,1410.1566
2026-02-21 18:30:00,1990.14,1994.7,1990.14,1992.38,2554.4006
2026-02-21 18:45:00,1992.38,1995.31,1991.21,1991.97,2820.8028
2026-02-21 19:00:00,1991.97,1994.77,1990.01,1992.54,1973.1737
2026-02-21 19:15:00,1992.53,1992.95,1990.99,1991.5,1427.0107
2026-02-21 19:30:00,1991.5,1991.69,1990.15,1990.7,895.5929
2026-02-21 19:45:00,1990.69,1990.69,1987.86,1988.35,757.6887
2026-02-21 20:00:00,1988.34,1989.07,1987.0,1987.21,675.1307
2026-02-21 20:15:00,1987.2,1990.41,1987.13,1989.49,1122.8944
2026-02-21 20:30:00,1989.47,1990.16,1983.04,1983.83,1933.9272
2026-02-21 20:45:00,1983.83,1984.35,1973.53,1974.14,5773.8029
2026-02-21 21:00:00,1974.14,1978.12,1970.0,1977.19,2924.1735
2026-02-21 21:15:00,1977.19,1980.0,1976.91,1978.8,1269.0631
2026-02-21 21:30:00,1978.79,1981.47,1977.24,1978.86,1055.2555
2026-02-21 21:45:00,1978.86,1982.79,1978.76,1982.04,984.9699
2026-02-21 22:00:00,1982.04,1982.47,1977.1,1978.14,1083.8101
2026-02-21 22:15:00,1978.14,1980.41,1975.12,1976.4,693.4008
2026-02-21 22:30:00,1976.4,1977.17,1972.02,1974.61,2639.7209
2026-02-21 22:45:00,1974.61,1978.57,1972.72,1974.4,1692.7049
2026-02-21 23:00:00,1974.39,1975.68,1971.08,1972.25,1366.7046
2026-02-21 23:15:00,1972.26,1977.78,1972.26,1976.81,713.5735
2026-02-21 23:30:00,1976.82,1976.89,1975.65,1975.65,435.8535
2026-02-21 23:45:00,1975.64,1975.64,1973.32,1973.35,931.542
2026-02-22 00:00:00,1973.35,1975.6,1972.18,1973.74,1214.2374
2026-02-22 00:15:00,1973.73,1975.07,1967.75,1970.31,2856.0342
2026-02-22 00:30:00,1970.32,1971.11,1968.86,1968.87,1057.285
2026-02-22 00:45:00,1968.88,1972.91,1968.88,1972.87,880.7449
2026-02-22 01:00:00,1972.87,1976.47,1972.64,1973.85,1175.0082
2026-02-22 01:15:00,1973.86,1978.18,1972.61,1977.85,1523.7852
2026-02-22 01:30:00,1977.86,1979.51,1976.68,1978.41,1547.9459
2026-02-22 01:45:00,1978.4,1979.87,1976.23,1977.37,836.398
2026-02-22 02:00:00,1977.38,1982.99,1975.74,1980.99,1886.1465
2026-02-22 02:15:00,1980.99,1980.99,1975.2,1975.2,810.7072
2026-02-22 02:30:00,1975.2,1976.26,1973.23,1973.85,1167.2048
2026-02-22 02:45:00,1973.86,1975.35,1972.21,1972.23,996.7373
2026-02-22 03:00:00,1972.23,1976.26,1972.11,1974.95,924.6746
2026-02-22 03:15:00,1974.96,1975.44,1967.4,1970.85,1770.4991
2026-02-22 03:30:00,1970.85,1973.71,1970.2,1972.51,1045.0259
2026-02-22 03:45:00,1972.51,1975.27,1971.42,1974.71,1215.6989
2026-02-22 04:00:00,1974.71,1976.16,1974.29,1974.6,875.6665
2026-02-22 04:15:00,1974.59,1975.57,1971.25,1972.34,1570.9151
2026-02-22 04:30:00,1972.34,1974.99,1970.2,1971.8,1154.4544
2026-02-22 04:45:00,1971.8,1974.49,1971.79,1973.62,590.8732
2026-02-22 05:00:00,1973.63,1974.68,1971.06,1972.13,827.0449
2026-02-22 05:15:00,1972.13,1974.8,1971.91,1973.82,516.9751
2026-02-22 05:30:00,1973.82,1974.12,1972.56,1973.28,395.48
2026-02-22 05:45:00,1973.28,1975.11,1971.57,1974.97,1936.3565
2026-02-22 06:00:00,1974.97,1976.74,1974.29,1975.93,965.6372
2026-02-22 06:15:00,1975.93,1978.18,1974.87,1977.22,1328.2831
2026-02-22 06:30:00,1977.21,1979.54,1975.97,1976.09,1564.1312
2026-02-22 06:45:00,1976.1,1977.06,1975.04,1976.05,464.9257
2026-02-22 07:00:00,1976.06,1977.32,1975.06,1977.32,887.2575
2026-02-22 07:15:00,1977.32,1977.68,1974.58,1976.42,1603.4805
2026-02-22 07:30:00,1976.41,1978.78,1975.88,1977.65,968.7783
2026-02-22 07:45:00,1977.66,1977.94,1975.86,1975.88,561.1421
2026-02-22 08:00:00,1975.87,1977.0,1974.66,1976.68,537.9441
2026-02-22 08:15:00,1976.69,1977.05,1971.82,1973.29,1193.5841
2026-02-22 08:30:00,1973.28,1973.88,1970.58,1972.51,1175.729
2026-02-22 08:45:00,1972.51,1974.2,1971.5,1973.39,557.2127
2026-02-22 09:00:00,1973.4,1974.08,1971.97,1972.64,540.8149
2026-02-22 09:15:00,1972.64,1974.36,1972.64,1973.32,572.0934
2026-02-22 09:30:00,1973.33,1974.98,1971.72,1974.82,1259.9535
2026-02-22 09:45:00,1974.82,1976.26,1974.81,1975.83,882.8898
2026-02-22 10:00:00,1975.83,1976.98,1975.31,1975.31,1077.2253
2026-02-22 10:15:00,1975.31,1979.38,1975.02,1978.12,1359.3472
2026-02-22 10:30:00,1978.11,1980.01,1977.54,1978.82,1586.3154
2026-02-22 10:45:00,1978.82,1978.82,1977.5,1977.5,770.6177
2026-02-22 11:00:00,1977.51,1982.62,1977.51,1981.89,2010.687
2026-02-22 11:15:00,1981.9,1983.05,1980.32,1980.39,2174.754
2026-02-22 11:30:00,1980.39,1983.13,1979.36,1979.56,1175.0111
2026-02-22 11:45:00,1979.55,1980.8,1979.17,1980.78,904.6321
2026-02-22 12:00:00,1980.79,1981.6,1972.4,1973.86,2035.9177
2026-02-22 12:15:00,1973.86,1975.81,1971.31,1974.56,2036.4688
2026-02-22 12:30:00,1974.56,1974.77,1962.68,1964.15,6247.9289
2026-02-22 12:45:00,1964.15,1967.9,1961.84,1966.37,2367.1605
2026-02-22 13:00:00,1966.37,1968.69,1964.28,1966.95,1441.8254
2026-02-22 13:15:00,1966.95,1968.65,1964.5,1964.96,1480.9939
2026-02-22 13:30:00,1964.95,1965.71,1946.27,1947.8,9005.4839
2026-02-22 13:45:00,1947.8,1951.85,1945.0,1950.95,5944.7211
2026-02-22 14:00:00,1950.95,1952.13,1943.53,1951.46,3801.1652
2026-02-22 14:15:00,1951.46,1953.1,1948.21,1950.43,2518.9184
2026-02-22 14:30:00,1950.43,1954.6,1947.06,1947.76,2156.4352
2026-02-22 14:45:00,1947.77,1951.8,1945.43,1950.64,2439.074
2026-02-22 15:00:00,1950.65,1951.2,1946.88,1949.23,2162.5341
2026-02-22 15:15:00,1949.22,1954.28,1945.86,1954.02,2742.9228
2026-02-22 15:30:00,1954.01,1958.72,1952.68,1956.8,2841.8195
2026-02-22 15:45:00,1956.8,1957.25,1952.62,1953.98,1201.5284
2026-02-22 16:00:00,1953.99,1955.56,1950.02,1950.79,5092.3565
2026-02-22 16:15:00,1950.78,1952.13,1947.87,1947.93,2490.2735
2026-02-22 16:30:00,1947.92,1950.5,1947.53,1950.0,1076.5088
2026-02-22 16:45:00,1949.99,1953.06,1949.9,1952.53,1380.3111
2026-02-22 17:00:00,1952.52,1953.6,1948.42,1948.43,1290.8571
2026-02-22 17:15:00,1948.43,1949.36,1946.01,1948.14,2185.7146
2026-02-22 17:30:00,1948.14,1948.99,1935.0,1939.0,6888.856
2026-02-22 17:45:00,1939.0,1941.51,1936.35,1940.27,1835.1018
2026-02-22 18:00:00,1940.27,1943.37,1938.39,1942.64,1327.9174
2026-02-22 18:15:00,1942.63,1944.11,1940.37,1940.95,1073.8157
2026-02-22 18:30:00,1940.95,1942.02,1938.57,1941.48,1037.8528
2026-02-22 18:45:00,1941.49,1943.65,1941.39,1942.95,884.4213
2026-02-22 19:00:00,1942.95,1944.95,1940.05,1941.71,1018.5382
2026-02-22 19:15:00,1941.72,1943.59,1941.51,1941.69,471.86
2026-02-22 19:30:00,1941.68,1945.5,1941.24,1944.87,425.7403
2026-02-22 19:45:00,1944.88,1945.92,1943.19,1943.74,534.3658
2026-02-22 20:00:00,1943.73,1945.5,1941.01,1941.63,606.2609
2026-02-22 20:15:00,1941.64,1945.33,1941.64,1944.65,429.8871
2026-02-22 20:30:00,1944.66,1944.92,1943.49,1944.15,512.3999
2026-02-22 20:45:00,1944.15,1945.98,1939.81,1940.99,873.6585
2026-02-22 21:00:00,1941.0,1942.77,1941.0,1942.51,785.8366
2026-02-22 21:15:00,1942.52,1943.81,1941.01,1941.32,369.8898
2026-02-22 21:30:00,1941.33,1950.43,1941.32,1949.83,3649.3381
2026-02-22 21:45:00,1949.83,1952.27,1949.5,1950.39,1143.9345
2026-02-22 22:00:00,1950.4,1951.68,1946.61,1947.17,1070.6806
2026-02-22 22:15:00,1947.17,1956.31,1947.16,1954.73,2200.4815
2026-02-22 22:30:00,1954.74,1960.89,1953.7,1957.76,1832.6049
2026-02-22 22:45:00,1957.75,1960.8,1956.18,1958.54,908.715
2026-02-22 23:00:00,1958.53,1960.95,1954.66,1954.75,1727.5778
2026-02-22 23:15:00,1954.75,1957.11,1950.37,1953.61,1779.3443
2026-02-22 23:30:00,1953.61,1953.8,1948.62,1949.23,1006.6946
2026-02-22 23:45:00,1949.24,1960.33,1948.68,1957.82,2090.6097
2026-02-23 00:00:00,1957.82,1958.33,1952.01,1954.49,1748.9809
2026-02-23 00:15:00,1954.49,1955.54,1946.6,1948.4,1868.4459
2026-02-23 00:30:00,1948.4,1948.46,1940.82,1941.35,4777.0059
2026-02-23 00:45:00,1941.35,1943.6,1928.71,1929.42,10040.8071
2026-02-23 01:00:00,1929.42,1929.42,1867.35,1886.19,55168.8152
2026-02-23 01:15:00,1886.19,1886.19,1867.59,1873.62,14129.1916
2026-02-23 01:30:00,1873.61,1881.36,1870.12,1872.82,8601.3111
2026-02-23 01:45:00,1872.82,1875.05,1847.46,1856.88,29779.8261
2026-02-23 02:00:00,1856.88,1865.16,1851.39,1862.74,8263.039
2026-02-23 02:15:00,1862.75,1864.8,1855.28,1864.48,6365.1957
2026-02-23 02:30:00,1864.47,1868.67,1860.69,1864.33,6392.8927
2026-02-23 02:45:00,1864.33,1866.0,1860.4,1863.24,3136.6102
2026-02-23 03:00:00,1863.25,1871.98,1862.39,1866.83,6470.2504
2026-02-23 03:15:00,1866.83,1866.84,1856.17,1859.26,5300.9591
2026-02-23 03:30:00,1859.27,1866.14,1857.04,1865.31,3772.2563
2026-02-23 03:45:00,1865.31,1866.68,1862.87,1862.87,1655.3041
2026-02-23 04:00:00,1862.88,1864.94,1860.51,1864.93,2871.9835
2026-02-23 04:15:00,1864.93,1864.93,1859.5,1860.73,3538.9784
2026-02-23 04:30:00,1860.73,1862.01,1853.34,1857.21,4539.0865
2026-02-23 04:45:00,1857.22,1860.17,1856.64,1860.17,922.3903
2026-02-23 05:00:00,1860.17,1867.3,1860.0,1865.0,2659.9023
2026-02-23 05:15:00,1865.01,1870.67,1862.8,1867.35,6972.6413
2026-02-23 05:30:00,1867.36,1870.55,1866.17,1866.71,3284.1705
2026-02-23 05:45:00,1866.71,1868.73,1863.29,1866.08,2430.2112
2026-02-23 06:00:00,1866.08,1875.67,1864.29,1874.65,3529.7148
2026-02-23 06:15:00,1874.64,1878.2,1873.0,1873.28,4091.2253
2026-02-23 06:30:00,1873.29,1883.2,1872.79,1878.68,5483.1749
2026-02-23 06:45:00,1878.67,1882.51,1878.31,1879.52,4777.5973
2026-02-23 07:00:00,1879.52,1885.2,1879.23,1881.86,5711.8427
2026-02-23 07:15:00,1881.85,1882.0,1877.1,1879.22,5209.897
2026-02-23 07:30:00,1879.21,1888.71,1876.93,1885.57,6740.7229
2026-02-23 07:45:00,1885.57,1887.5,1883.21,1885.5,3442.537
2026-02-23 08:00:00,1885.5,1888.4,1882.9,1888.4,3279.4702
2026-02-23 08:15:00,1888.4,1889.77,1882.18,1882.97,4255.2014
2026-02-23 08:30:00,1882.98,1884.5,1877.23,1878.62,3037.5325
2026-02-23 08:45:00,1878.62,1881.2,1877.5,1880.62,1935.5428
2026-02-23 09:00:00,1880.63,1888.08,1880.63,1885.89,1648.3771
2026-02-23 09:15:00,1885.89,1889.49,1882.52,1888.22,1562.6658
2026-02-23 09:30:00,1888.22,1911.06,1887.08,1911.0,10335.5005
2026-02-23 09:45:00,1911.0,1918.82,1911.0,1918.0,4813.9273
2026-02-23 10:00:00,1917.99,1928.19,1916.28,1920.39,6024.4924
2026-02-23 10:15:00,1920.38,1925.74,1919.0,1919.96,5433.7172
2026-02-23 10:30:00,1919.97,1920.51,1913.4,1915.66,9033.8371
2026-02-23 10:45:00,1915.66,1917.56,1912.29,1913.94,2804.4978
2026-02-23 11:00:00,1913.95,1919.21,1912.17,1918.79,2191.2735
2026-02-23 11:15:00,1918.79,1920.59,1913.61,1914.84,2277.4661
2026-02-23 11:30:00,1914.84,1916.29,1911.1,1912.49,5187.9709
2026-02-23 11:45:00,1912.49,1915.51,1911.2,1915.3,5642.0886
2026-02-23 12:00:00,1915.29,1916.61,1912.84,1915.74,5572.7965
2026-02-23 12:15:00,1915.75,1916.4,1912.79,1913.31,6957.9521
2026-02-23 12:30:00,1913.31,1926.53,1905.71,1922.09,14418.4723
2026-02-23 12:45:00,1922.1,1926.46,1919.39,1919.99,2415.3176
2026-02-23 13:00:00,1920.0,1925.76,1919.21,1919.62,3263.3926
2026-02-23 13:15:00,1919.62,1922.7,1918.78,1921.39,2104.4076
2026-02-23 13:30:00,1921.39,1935.52,1920.27,1932.34,6721.6159
2026-02-23 13:45:00,1932.33,1934.31,1920.0,1921.9,3992.6379
2026-02-23 14:00:00,1921.9,1925.48,1919.97,1925.47,2413.763
2026-02-23 14:15:00,1925.47,1925.48,1914.37,1916.86,3142.2657
2026-02-23 14:30:00,1916.86,1920.48,1895.0,1904.58,13357.0384
2026-02-23 14:45:00,1904.58,1914.42,1895.9,1906.92,6432.2201
2026-02-23 15:00:00,1906.92,1911.7,1898.85,1904.19,5954.7786
2026-02-23 15:15:00,1904.19,1913.23,1902.64,1904.37,3653.5406
2026-02-23 15:30:00,1904.38,1909.46,1901.61,1904.97,2850.9997
2026-02-23 15:45:00,1904.96,1907.08,1892.68,1895.65,5048.9022
2026-02-23 16:00:00,1895.65,1896.39,1881.2,1884.57,9162.6549
2026-02-23 16:15:00,1884.56,1897.54,1884.35,1897.43,6910.0801
2026-02-23 16:30:00,1897.43,1900.18,1888.76,1891.5,4493.0876
2026-02-23 16:45:00,1891.5,1892.23,1883.21,1884.72,6578.5308
2026-02-23 17:00:00,1884.73,1888.17,1867.0,1869.41,11056.3014
2026-02-23 17:15:00,1869.41,1875.02,1857.19,1857.21,13971.7708
2026-02-23 17:30:00,1857.2,1858.9,1842.37,1848.5,13303.2123
2026-02-23 17:45:00,1848.49,1864.99,1837.13,1863.92,11188.6045
2026-02-23 18:00:00,1863.92,1871.1,1858.96,1863.22,6003.926
2026-02-23 18:15:00,1863.22,1863.82,1856.25,1860.87,4135.8409
2026-02-23 18:30:00,1860.88,1874.12,1857.48,1868.53,9515.6671
2026-02-23 18:45:00,1868.53,1868.53,1854.6,1857.75,3623.6567
2026-02-23 19:00:00,1857.75,1864.75,1856.63,1861.64,4287.8867
2026-02-23 19:15:00,1861.64,1862.22,1850.7,1853.57,5164.7696
2026-02-23 19:30:00,1853.56,1857.3,1847.2,1854.75,6080.0934
2026-02-23 19:45:00,1854.75,1858.28,1851.42,1857.19,3103.8226
2026-02-23 20:00:00,1857.19,1859.8,1847.29,1848.28,3372.7434
2026-02-23 20:15:00,1848.28,1854.76,1846.8,1850.62,3718.0791
2026-02-23 20:30:00,1850.61,1858.69,1850.23,1856.63,3448.8844
2026-02-23 20:45:00,1856.64,1862.49,1855.0,1860.56,4096.6396
2026-02-23 21:00:00,1860.55,1868.67,1860.07,1867.35,3229.5829
2026-02-23 21:15:00,1867.35,1869.31,1863.12,1865.0,1183.9497
2026-02-23 21:30:00,1865.01,1867.01,1858.56,1862.57,2766.7236
2026-02-23 21:45:00,1862.58,1866.11,1861.42,1863.59,1390.1369
2026-02-23 22:00:00,1863.59,1870.0,1862.06,1867.27,2651.3207
2026-02-23 22:15:00,1867.27,1869.14,1865.43,1867.07,1310.5481
2026-02-23 22:30:00,1867.08,1868.41,1862.71,1865.45,1429.774
2026-02-23 22:45:00,1865.45,1867.37,1859.72,1859.93,1480.2407
2026-02-23 23:00:00,1859.94,1866.95,1859.54,1865.64,1528.4783
2026-02-23 23:15:00,1865.64,1866.23,1859.32,1861.44,1518.5617
2026-02-23 23:30:00,1861.44,1861.92,1850.95,1851.38,2639.3812
2026-02-23 23:45:00,1851.39,1856.86,1851.39,1856.3,1573.908
2026-02-24 00:00:00,1856.3,1863.62,1855.34,1863.42,2319.3105
2026-02-24 00:15:00,1863.41,1867.57,1861.62,1863.3,1959.4504
2026-02-24 00:30:00,1863.3,1867.17,1862.44,1865.0,2661.9866
2026-02-24 00:45:00,1865.01,1869.58,1865.0,1867.96,2216.5587
2026-02-24 01:00:00,1867.95,1867.99,1842.85,1845.7,5184.055
2026-02-24 01:15:00,1845.7,1853.7,1811.81,1849.71,24679.3829
2026-02-24 01:30:00,1849.7,1857.58,1839.9,1847.23,6934.0946
2026-02-24 01:45:00,1847.24,1849.55,1839.05,1840.95,3598.5261
2026-02-24 02:00:00,1840.95,1848.02,1837.15,1844.96,4208.0602
2026-02-24 02:15:00,1844.96,1848.45,1839.16,1847.58,2776.9735
2026-02-24 02:30:00,1847.59,1854.46,1842.25,1842.82,3204.1204
2026-02-24 02:45:00,1842.82,1847.35,1841.38,1843.54,1972.7559
2026-02-24 03:00:00,1843.54,1843.54,1827.4,1831.74,7843.9573
2026-02-24 03:15:00,1831.74,1836.44,1825.0,1831.1,3709.2689
2026-02-24 03:30:00,1831.09,1834.42,1828.6,1829.96,2351.1489
2026-02-24 03:45:00,1829.96,1834.55,1823.24,1832.03,4268.4195
2026-02-24 04:00:00,1832.03,1833.82,1816.66,1816.67,6038.1467
2026-02-24 04:15:00,1816.67,1833.64,1813.77,1829.24,6903.1223
2026-02-24 04:30:00,1829.23,1832.27,1821.4,1829.84,3729.8394
2026-02-24 04:45:00,1829.84,1831.49,1827.57,1830.81,2475.0114
2026-02-24 05:00:00,1830.8,1840.79,1828.0,1838.49,5296.2874
2026-02-24 05:15:00,1838.49,1838.6,1814.01,1818.5,9155.8407
2026-02-24 05:30:00,1818.5,1825.88,1816.46,1823.19,6571.5238
2026-02-24 05:45:00,1823.19,1827.72,1822.08,1826.26,1866.8231
2026-02-24 06:00:00,1826.25,1828.89,1819.66,1824.91,2634.4797
2026-02-24 06:15:00,1824.91,1830.47,1824.11,1828.82,3026.4529
2026-02-24 06:30:00,1828.81,1831.35,1824.66,1827.51,2912.389
2026-02-24 06:45:00,1827.52,1827.96,1817.99,1820.86,4089.0814
2026-02-24 07:00:00,1820.87,1829.54,1815.23,1827.74,4209.7514
2026-02-24 07:15:00,1827.75,1830.6,1820.22,1830.07,6588.264
2026-02-24 07:30:00,1830.07,1831.89,1822.09,1823.95,4835.4651
2026-02-24 07:45:00,1823.96,1826.09,1821.86,1825.7,3203.7887
2026-02-24 08:00:00,1825.7,1826.78,1818.52,1825.02,4361.9988
2026-02-24 08:15:00,1825.02,1831.36,1821.38,1830.31,2509.1118
2026-02-24 08:30:00,1830.31,1836.18,1829.15,1833.06,6687.3844
2026-02-24 08:45:00,1833.06,1833.85,1829.76,1831.57,1948.1209
2026-02-24 09:00:00,1831.56,1834.69,1824.54,1827.55,3911.1144
2026-02-24 09:15:00,1827.55,1828.03,1822.0,1824.17,3170.0012
2026-02-24 09:30:00,1824.21,1826.08,1815.22,1822.65,5771.7729
2026-02-24 09:45:00,1822.65,1827.15,1819.0,1827.14,2965.9798
2026-02-24 10:00:00,1827.15,1828.0,1822.84,1825.75,2491.8682
2026-02-24 10:15:00,1825.75,1828.53,1823.66,1826.34,3127.2693
2026-02-24 10:30:00,1826.35,1827.85,1820.57,1822.84,4375.7321
2026-02-24 10:45:00,1822.85,1829.68,1822.63,1825.88,3132.1322
2026-02-24 11:00:00,1825.88,1827.36,1819.5,1820.89,9330.8039
2026-02-24 11:15:00,1820.89,1823.1,1819.5,1821.58,1327.771
2026-02-24 11:30:00,1821.59,1823.99,1818.08,1822.26,3908.2618
2026-02-24 11:45:00,1822.25,1827.02,1820.38,1826.75,4511.5017
2026-02-24 12:00:00,1826.75,1830.29,1822.27,1827.38,4062.9002
2026-02-24 12:15:00,1827.38,1829.28,1824.76,1828.27,2667.149
2026-02-24 12:30:00,1828.26,1828.82,1821.07,1823.74,2727.4303
2026-02-24 12:45:00,1823.74,1827.64,1821.22,1823.92,1698.7085
2026-02-24 13:00:00,1823.92,1827.5,1822.35,1825.06,1755.2144
2026-02-24 13:15:00,1825.05,1825.94,1818.47,1820.71,3145.5608
2026-02-24 13:30:00,1820.7,1822.72,1800.0,1817.78,19096.0996
2026-02-24 13:45:00,1817.79,1820.64,1813.06,1815.73,3671.3583
2026-02-24 14:00:00,1815.72,1818.86,1812.43,1815.09,3886.8205
2026-02-24 14:15:00,1815.09,1817.04,1805.82,1814.57,5912.7289
2026-02-24 14:30:00,1814.58,1831.02,1803.48,1827.84,16304.7332
2026-02-24 14:45:00,1827.9,1847.99,1826.79,1834.73,14787.2573
2026-02-24 15:00:00,1834.73,1840.19,1828.46,1839.69,10242.0242
2026-02-24 15:15:00,1839.7,1850.0,1837.72,1849.13,10019.6454
2026-02-24 15:30:00,1849.12,1850.29,1840.6,1842.92,7055.4769
2026-02-24 15:45:00,1842.92,1848.7,1840.63,1847.59,4179.6422
2026-02-24 16:00:00,1847.59,1863.33,1846.82,1856.91,10095.4691
2026-02-24 16:15:00,1856.9,1859.71,1846.43,1849.72,5058.9754
2026-02-24 16:30:00,1849.72,1853.59,1838.36,1851.69,6033.0952
2026-02-24 16:45:00,1851.69,1859.86,1843.99,1858.56,5977.6646
2026-02-24 17:00:00,1858.57,1865.38,1856.85,1860.54,12823.1498
2026-02-24 17:15:00,1860.53,1864.23,1855.57,1856.11,5615.9977
2026-02-24 17:30:00,1856.12,1858.08,1853.29,1853.46,3047.1948
2026-02-24 17:45:00,1853.47,1858.45,1849.55,1855.43,3727.9493
2026-02-24 18:00:00,1855.43,1860.67,1845.46,1846.99,3954.0308
2026-02-24 18:15:00,1846.99,1854.49,1845.56,1851.05,2867.4426
2026-02-24 18:30:00,1851.05,1860.28,1850.3,1856.57,3034.0114
2026-02-24 18:45:00,1856.57,1860.24,1854.48,1855.08,2344.1738
2026-02-24 19:00:00,1855.08,1862.63,1848.53,1849.61,4076.9639
